Title1,Title_URL,authors,paper_link,type,Scholarlink,time_since_pull,query_text_match,Keyword
International clinical research networks–a collaborative approach for pandemic preparedness and response: The case of The Mexican Emerging Infectious …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344459/,"GM Ruiz-Palacios, J Regalado-Pineda… - Journal of Global …, 2023 - ncbi.nlm.nih.gov",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344459/,[HTML] nih.gov,,4 days ago,", MERS, and the recent SARS CoV-2, have stressed the  The recent COVID-19 
clinical trials have highlighted the  authorisation/approval of COVID-19 vaccines in under",tech
Side Effects of Receiving Different Types of COVID-19 Vaccines,http://ljcas.ly/index.php/ljcas/article/view/10,"SM Eljamay, MM Younus, FM Eljamay - المجلة الليبية للدراسات الأكاديمية …, 2023‎ - ljcas.ly",http://ljcas.ly/index.php/ljcas/article/download/10/8,[PDF] ljcas.ly,https://scholar.google.com/citations?user=UrqtTE8AAAAJ&hl=en&oi=sra,4 days ago,"reactions to vaccination against coronavirus disease 2019 (COVID19), some 
people,  [1], various types of COVID-19 vaccines had no statistically significant effects on",Vaccine
Sequencing the SARS-CoV-2 Genome from Stool Samples of Post-acute Cases Implicates a Novel Mutation Associated with Reduced Antibody Neutralization,http://ej-biomed.org/index.php/ejbiomed/article/view/66,"N Panova, NP Allan, NC Rubas, RH Lee… - European Journal of …, 2023 - ej-biomed.org",https://ej-biomed.org/index.php/ejbiomed/article/download/66/28,[PDF] ej-biomed.org,,4 days ago,"SARS-CoV-2 is a β-coronavirus, containing a ~29 kb  sequencing tools are 
crucial for tracking the COVID-19  following COVID-19 testing to recover enough SARS-CoV-2",genetic_tools
The Impact of SARS-CoV-2 Immune Status and Societal Restrictions in Controlling COVID-19 Across the World,https://www.preprints.org/manuscript/202307.0962,"J Stroo, M Lepolder, JL Murk, GT Rijkers - 2023 - preprints.org",https://www.preprints.org/manuscript/202307.0962/download/final_file,[PDF] preprints.org,https://scholar.google.com/citations?user=HywBYtAAAAAJ&hl=en&oi=sra,4 days ago,"Coronavirus disease 2019 (COVID-19) is an infectious disease caused by 
severe acute respiratory syndrome coronavirus 2 (SARS-COV-2) [1]. On January 30, 2020 the",immune
Improving the safety and efficacy of phage therapy from the perspective of phage-mammal interactions,https://academic.oup.com/femsre/advance-article-abstract/doi/10.1093/femsre/fuad042/7223967,"G Zou, L He, J Rao, Z Song, H Du, R Li… - FEMS Microbiology …, 2023 - academic.oup.com",,,https://scholar.google.com/citations?user=H0XzMz0AAAAJ&hl=en&oi=sra,4 days ago,"days ago - Phage therapy has re-emerged as a promising solution for combating 
antimicrobial-resistant bacterial infections. Increasingly, studies have revealed that phages possess",medication_treatment
Utility of nasal swabs for assessing mucosal immune responses towards SARS-CoV-2,https://www.biorxiv.org/content/10.1101/2023.07.12.548630.abstract,"EK Roubidoux, PH Brigleb, K Vegesana, A Souquette… - bioRxiv, 2023 - biorxiv.org",https://www.biorxiv.org/content/biorxiv/early/2023/07/13/2023.07.12.548630.full.pdf,[PDF] biorxiv.org,https://scholar.google.com/citations?user=8CHsypgAAAAJ&hl=en&oi=sra,4 days ago,"CXCL10 levels at hospital admission predict COVID-19  SARS-CoV-2 specific 
T cell response in 478 COVID-19  prognosis of coronavirus 480 disease 2019 (COVID-19): a",immune
The Impact of the COVID-19 Pandemic on Inflammatory Rheumatic Diseases,https://jag.journalagent.com/z4/download_fulltext.asp?pdir=cpr&plng=eng&un=CPR-00719,"E Bozkurt, KF Körüklü, OC Öngöre… - J Clin Pract …, 2023 - jag.journalagent.com",https://jag.journalagent.com/z4/download_fulltext.asp?pdir=cpr&plng=eng&un=CPR-00719,[PDF] journalagent.com,,4 days ago,"the impact of the Coronavirus Disease 2019 (COVID-19) on  were screened 
for contact with COVID-19, new-onset  diseases during the SARS-CoV-2/COVID-19 pandemic.",inflammation
Booster dose of self-amplifying SARS-CoV-2 RNA vaccine vs. mRNA vaccine: a phase 3 comparison of ARCT-154 with Comirnaty,https://www.medrxiv.org/content/10.1101/2023.07.13.23292597.abstract,"Y Oda, Y Kumagai, M Kanai, Y Iwama, I Okura… - medRxiv, 2023 - medrxiv.org",https://www.medrxiv.org/content/10.1101/2023.07.13.23292597.full.pdf,[PDF] medrxiv.org,,4 days ago,"acute respiratory syndrome coronavirus 2 (SARS-CoV-2) have  COVID-19 
vaccine, ARCT-154, elicited higher immune responses against Wuhan-Hu-1 SARS-CoV-2 that",clinical_trial
"Epidemiological and clinical characteristics of COVID-19 in the Middle Euphrates region, Iraq: A retrospective study",https://www.researchgate.net/profile/Maitham-Yousif-2/publication/372217720_Epidemiological_and_clinical_characteristics_of_COVID-19_in_the_Middle_Euphrates_region_Iraq_A_retrospective_study/links/64a9ca7d8de7ed28ba861fd6/Epidemiological-and-clinical-characteristics-of-COVID-19-in-the-Middle-Euphrates-region-Iraq-A-retrospective-study.pdf,"MG Yousif, D Al-Jumeily, FG Al-Amran, AM Sadeq… - researchgate.net",https://www.researchgate.net/profile/Maitham-Yousif-2/publication/372217720_Epidemiological_and_clinical_characteristics_of_COVID-19_in_the_Middle_Euphrates_region_Iraq_A_retrospective_study/links/64a9ca7d8de7ed28ba861fd6/Epidemiological-and-clinical-characteristics-of-COVID-19-in-the-Middle-Euphrates-region-Iraq-A-retrospective-study.pdf,[PDF] researchgate.net,https://scholar.google.com/citations?user=jegiqIEAAAAJ&hl=en&oi=sra,4 days ago,"Coronavirus disease (COVID-19) is an infectious disease caused by severe 
acute respiratory syndrome coronavirus 2 (SARS-CoV-2). It  COVID-19 has affected millions of",other_conditions
Post-COVID-19 rhino-orbito-cerebral mucormycosis-a clinicomycological study from North India,https://academic.oup.com/mmy/advance-article-abstract/doi/10.1093/mmy/myad067/7223978,"J Taneja, K Chatterjee, J Sasidharan… - Medical …, 2023 - academic.oup.com",,,,4 days ago,"caused by SARS-CoV-2 (Severe acute respiratory syndrome coronavirus 2 ) 
virus  Invasive fungal infection caused by Fusarium associated with severe COVID-19 has",other_conditions
Blockade of Endothelin Receptors Mitigates SARS-CoV-2-induced Osteochondral Damage,https://www.researchsquare.com/article/rs-3080850/latest,"C Wen, MT Au, J Ni, K Tang, M Lauwers, C Luo, L Zhu… - 2023 - researchsquare.com",https://www.researchsquare.com/article/rs-3080850/latest.pdf,[PDF] researchsquare.com,https://scholar.google.com/citations?user=W_f-zioAAAAJ&hl=en&oi=sra,4 days ago,"COVID survivors suffering from arthralgia at 2~3 months post-SARS-CoV-2 19 
… had survived severe acute respiratory syndrome coronavirus 2 infection: a systematic review",other_conditions
AN ANALYSIS OF IMPEDIMENTS TO EFFECTIVE COMPLIANCE WITH COVID-19 SAFETY MEASURES IN LECTURE HALLS IN NNAMDI AZIKIWE UNIVERSITY …,https://journals.unizik.edu.ng/index.php/jtese/article/view/2280,"MNN Nwikpo, KCN Nwosu… - Journal of Theoretical …, 2023 - journals.unizik.edu.ng",https://journals.unizik.edu.ng/index.php/jtese/article/download/2280/1825,[PDF] unizik.edu.ng,https://scholar.google.com/citations?user=AfhngNIAAAAJ&hl=en&oi=sra,4 days ago,"the spread of coronavirus disease 2019 (COVID-19). Their  in curbing the 
spread of the covid-19 which is a contagion.  that COVID-19 is caused by the SARS-CoV-2 virus,",tech
COVID‑19 in Hematological Malignancies: Case Series and,https://www.researchgate.net/profile/Theresa-Nwagha/publication/372131496_AnnAfrMed_2023_22_3_381_380153/links/64a5893895bbbe0c6e16b630/AnnAfrMed-2023-22-3-381-380153.pdf,"S Ocheni, TU Nwagha, N Amu, OI Obodo, K Okereke… - researchgate.net",https://www.researchgate.net/profile/Theresa-Nwagha/publication/372131496_AnnAfrMed_2023_22_3_381_380153/links/64a5893895bbbe0c6e16b630/AnnAfrMed-2023-22-3-381-380153.pdf,[PDF] researchgate.net,https://scholar.google.com/citations?user=2IMqM4EAAAAJ&hl=en&oi=sra,4 days ago,"coronavirus named severe acute respiratory syndrome coronavirus 2 (SARS‑CoV‑2),  
SARS‑CoV‑2 infection has been associated with an increased risk for venous",other_conditions
Coping with the Ongoing SARS-CoV-2 Pandemic and Seasonal Influenza,https://www.researchgate.net/profile/Mujahed-Mustafa/publication/372270225_Coping_with_the_Ongoing_SARS-CoV-2_Pandemic_and_Seasonal_Influenza/links/64af705f95bbbe0c6e2f77ac/Coping-with-the-Ongoing-SARS-CoV-2-Pandemic-and-Seasonal-Influenza.pdf,"MI Mustafa, A Mohammed - J Infect Dis Epidemiol, 2023 - researchgate.net",https://www.researchgate.net/profile/Mujahed-Mustafa/publication/372270225_Coping_with_the_Ongoing_SARS-CoV-2_Pandemic_and_Seasonal_Influenza/links/64af705f95bbbe0c6e2f77ac/Coping-with-the-Ongoing-SARS-CoV-2-Pandemic-and-Seasonal-Influenza.pdf,[PDF] researchgate.net,https://scholar.google.com/citations?user=Be5SNAoAAAAJ&hl=en&oi=sra,4 days ago,"have recovered from COVID-19 develop robust T cell responses against 
SARS-CoV-2 [12].  Both SARS-CoV-2 and Influenza A virus can cause severe respiratory illness,",other_conditions
… review: general correlation of STEMI in adult patients after COVID-19: Revisão sistemática: correlação geral de IAMCSST em pacientes adultos após COVID-19,http://clium.org/index.php/edicoes/article/view/1692,"E Vale, F Melo, A Boiko, E Athayde, G Araldi, M Oliveira… - Concilium, 2023 - clium.org",https://clium.org/index.php/edicoes/article/download/1692/1152,[PDF] clium.org,,4 days ago,"A Covid-19 é uma infecção respiratória aguda causada pelo vírus SARS- 
Cov 2 que  O aumento do risco de IAM em pacientes com Covid 19 está relacionado com o",Lung_Cardio
Diagnostic accuracy of clinical signs and symptoms of COVID-19: A systematic review and meta-analysis to investigate the different estimates in a different …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344460/,"KF Chen, TW Feng, CC Wu, I Yunusa… - Journal of Global …, 2023 - ncbi.nlm.nih.gov",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344460/,[HTML] nih.gov,https://scholar.google.com/citations?user=qM0mVVoAAAAJ&hl=en&oi=sra,4 days ago,", China, the coronavirus disease (COVID-19) has spread  with COVID-19 
confirmed by a positive result of reverse-transcriptase polymerase-chain-reaction of SARS-CoV-2.",symptoms
Barriers Of COVID19 Vaccination in Pregnant Women Attending Primary Health Care Centers in Baghdad 2022,https://www.iasj.net/iasj/download/13e8d6d2fbddac9b,"HAS Abdul-Kareem, YA Abdul-Ghafur - iasj.net",https://www.iasj.net/iasj/download/13e8d6d2fbddac9b,[PDF] iasj.net,,4 days ago,"COVID19 is caused by severe acute respiratory syndrome coronavirus 2 (SARSCoV-2… 
immunity to decrease the transmission of COVID-19 and decrease risk of infection",Vaccine
Prevalence of Long COVID Symptoms Related to SARS-CoV-2 Strains,https://www.mdpi.com/2075-1729/13/7/1558,"T Aloè, F Novelli, G Puppo, V Pinelli, E Barisione… - Life, 2023 - mdpi.com",https://www.mdpi.com/2075-1729/13/7/1558/pdf,[PDF] mdpi.com,https://scholar.google.com/citations?user=sgHrmHMAAAAJ&hl=en&oi=sra,4 days ago,"In conclusion, this real-world study investigated the prevalence of post 
COVID-19  mortality of patients with coronavirus disease 2019 in Genoa, Italy. Clin. Microbiol.",symptoms
Rail freight production in Brazil: Projecting scenarios in times of global uncertainty,https://www.sciencedirect.com/science/article/pii/S2210970623000355,"AG Guimarães, A Couto, A Lobo - Journal of Rail Transport Planning & …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2210970623000355,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=IK9S2x8AAAAJ&hl=en&oi=sra,4 days ago,"the little-known corona virus SARS-CoV-2. The resulting COVID-19 disease 
spread so fast  There are many previous studies regarding the COVID-19 short- and long-term",tech
"Novel, accurate pathogen sensors for fast detection of SARS-CoV-2 in the aerosol in seconds for a breathalyzer platform",https://www.sciencedirect.com/science/article/pii/S2590137023000663,"X Shi, P Sadeghi, N Lobandi, S Emam… - … and Bioelectronics: X, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2590137023000663,[HTML] sciencedirect.com,https://scholar.google.com/citations?user=CDuDN48AAAAJ&hl=en&oi=sra,4 days ago,"syndrome coronavirus 2 (SARS-CoV-2) for COVID-19, is critical for mitigating 
the COVID-19 pandemic. Current state-of-the-art pathogen tests for COVID-19 diagnosis are",tech
… anti-viral assessment of phytoconstituents in a traditional (Siddha Medicine) polyherbal formulation–Targeting Mpro and pan-coronavirus post-fusion Spike …,https://www.sciencedirect.com/science/article/pii/S2225411023000809,"SK Mandal, MDMU Rehman, A Katyal… - Journal of Traditional …, 2023 - Elsevier",https://www.sciencedirect.com/science/article/pii/S2225411023000809,[HTML] sciencedirect.com,,4 days ago,"Novel nature of the viral pathogen SARS-CoV-2 and the absence of standard 
drugs  treatment of viral infections including COVID-19. Coronaviruses (CoV) are positive-…",misc
"COVID-19 mRNA vaccines as hypothetical epigenetic players: Results from an in silico analysis, considerations and perspectives",https://www.sciencedirect.com/science/article/pii/S0264410X23008198,"R Talotta - Vaccine, 2023 - Elsevier",,,,4 days ago,"the global COronaVIrus Disease-19 (COVID-19)  Acute Respiratory Syndrome 
CoronaVirus-2 (SARS-CoV-2), but  RNA genes of SARS-CoV-2 has sequence homology to",tech
Genomic epidemiology of SARS-CoV-2 variants during the first two years of the pandemic in Colombia,https://www.nature.com/articles/s43856-023-00328-3,"C Jimenez-Silva, R Rivero, J Douglas… - Communications …, 2023 - nature.com",https://www.nature.com/articles/s43856-023-00328-3,[HTML] nature.com,https://scholar.google.com/citations?user=u-xjxGcAAAAJ&hl=en&oi=sra,4 days ago,"Here, we aim to understand how SARS-CoV-2, the virus that causes COVID-19, 
spread through Colombia over this time and how the predominant version of the virus (…",public_health
Do-it-yourself (DIY) air cleaners: Evidence on effectiveness and considerations for safe operation,https://ncceh.ca/resources/evidence-reviews/do-it-yourself-diy-air-cleaners-evidence-effectiveness-and,OA Board - ncceh.ca,https://ncceh.ca/resources/evidence-reviews/do-it-yourself-diy-air-cleaners-evidence-effectiveness-and,[HTML] ncceh.ca,,4 days ago,"Due to the COVID-19 pandemic and the increasing impacts of wildfire smoke, 
… This range includes viruses, such as SARS-CoV-2 (which causes COVID-19), and the very",tech
Comparative Effectiveness of the Bivalent (Original/Omicron BA. 4/BA. 5) mRNA COVID-19 Vaccines mRNA-1273.222 and BNT162b2 Bivalent in Adults in the United …,https://www.medrxiv.org/content/10.1101/2023.07.12.23292576.abstract,"H Kopel, VH Nguyen, C Boileau, A Bogdanov, I Winer… - medRxiv, 2023 - medrxiv.org",https://www.medrxiv.org/content/medrxiv/early/2023/07/13/2023.07.12.23292576.full.pdf,[PDF] medrxiv.org,https://scholar.google.com/citations?user=5TbgK2IAAAAJ&hl=en&oi=sra,4 days ago,"-induced protection against SARS-CoV-2 infection and other COVID-19-related  
https://www.fda.gov/news-events/press-announcements/coronavirus-covid-19-update…",Vaccine
Immune response kinetics following a third heterologous BNT162b2 booster dose after primary two-dose ChAdOx1 vaccination in relation to Omicron …,https://academic.oup.com/ofid/advance-article-abstract/doi/10.1093/ofid/ofad363/7223892,"JY Ahn, JH Ko, KR Peck, S Bae, SH Kim… - Open Forum …, 2023 - academic.oup.com",https://academic.oup.com/ofid/advance-article-abstract/doi/10.1093/ofid/ofad363/7223892,[HTML] oup.com,https://scholar.google.com/citations?user=43O4AjsAAAAJ&hl=en&oi=sra,4 days ago,"The coronavirus disease 2019 (COVID-19) pandemic  92 participants with PCR 
confirmed COVID-19 in this cohort;  respiratory syndrome coronavirus 2 (SARS-CoV-2) that",immune
Efficacy and Safety of 5-Day Oral Ensitrelvir for Patients With Mild-to-Moderate COVID-19: The SCORPIO-SR Randomized Clinical Trial,https://www.medrxiv.org/content/10.1101/2023.07.11.23292264.abstract,"H Yotsuyanagi, N Ohmagari, Y Doi, M Yamato… - medRxiv, 2023 - medrxiv.org",https://www.medrxiv.org/content/medrxiv/early/2023/07/13/2023.07.11.23292264.full.pdf,[PDF] medrxiv.org,https://scholar.google.com/citations?user=1_5y-CEAAAAJ&hl=en&oi=sra,4 days ago,"Coronavirus disease 2019 (COVID-19) has rapidly  respiratory syndrome 
coronavirus 2 (SARS-CoV-2) omicron  95 SARS-CoV-2 have also been used for COVID-19, but",other_conditions
